session_id	original_session_id
ses-multiplane+ophys+843000+2026+03+03+12+18+14	ses-multiplane-ophys_843000_2026-03-03_12-18-14
ses-multiplane+ophys+843000+2026+03+04+13+46+36	ses-multiplane-ophys_843000_2026-03-04_13-46-36
ses-multiplane+ophys+843000+2026+03+10+12+00+54	ses-multiplane-ophys_843000_2026-03-10_12-00-54
ses-multiplane+ophys+843000+2026+03+11+14+27+49	ses-multiplane-ophys_843000_2026-03-11_14-27-49
ses-multiplane+ophys+843000+2026+03+17+12+23+04	ses-multiplane-ophys_843000_2026-03-17_12-23-04
ses-multiplane+ophys+843000+2026+03+18+14+44+34	ses-multiplane-ophys_843000_2026-03-18_14-44-34
ses-multiplane+ophys+843000+2026+03+19+15+05+20	ses-multiplane-ophys_843000_2026-03-19_15-05-20
ses-multiplane+ophys+843000+2026+03+20+14+41+02	ses-multiplane-ophys_843000_2026-03-20_14-41-02
